date,competition,season,home,away,home_goals,away_goals
2024-10-12,J3,2024,ＦＣ琉球,ＳＣ相模原,2,1
2024-10-13,J3,2024,アスルクラロ沼津,カマタマーレ讃岐,1,2
2024-10-13,J3,2024,ガイナーレ鳥取,いわてグルージャ盛岡,2,1
2024-10-13,J3,2024,大宮アルディージャ,福島ユナイテッドＦＣ,3,2
2024-10-13,J3,2024,奈良クラブ,ＦＣ大阪,0,1
2024-10-13,J3,2024,松本山雅ＦＣ,ツエーゲン金沢,1,1
2024-10-19,J3,2024,大宮アルディージャ,ＦＣ今治,1,1
2024-10-19,J3,2024,ＡＣ長野パルセイロ,ＦＣ琉球,1,1
2024-10-19,J3,2024,ＦＣ大阪,ギラヴァンツ北九州,3,2
2024-10-20,J3,2024,いわてグルージャ盛岡,ＦＣ岐阜,0,6
2024-10-20,J3,2024,カターレ富山,福島ユナイテッドＦＣ,1,4
2024-10-20,J3,2024,カマタマーレ讃岐,テゲバジャーロ宮崎,0,4
2024-10-20,J3,2024,ツエーゲン金沢,アスルクラロ沼津,0,1
2024-10-20,J3,2024,ヴァンラーレ八戸,奈良クラブ,0,0
2024-10-20,J3,2024,松本山雅ＦＣ,ガイナーレ鳥取,3,4
2024-10-20,J3,2024,ＳＣ相模原,横浜スポーツ&カルチャークラブ,2,1
2024-10-26,J3,2024,ギラヴァンツ北九州,ツエーゲン金沢,1,2
2024-10-26,J3,2024,奈良クラブ,カマタマーレ讃岐,2,2
2024-10-26,J3,2024,横浜スポーツ&カルチャークラブ,松本山雅ＦＣ,0,2
2024-10-26,J3,2024,ＦＣ岐阜,ＦＣ今治,4,1
2024-10-26,J3,2024,ＦＣ琉球,ヴァンラーレ八戸,1,1
2024-10-27,J3,2024,いわてグルージャ盛岡,大宮アルディージャ,1,2
2024-10-27,J3,2024,アスルクラロ沼津,ＡＣ長野パルセイロ,1,1
2024-10-27,J3,2024,ガイナーレ鳥取,カターレ富山,2,2
2024-10-27,J3,2024,テゲバジャーロ宮崎,ＦＣ大阪,1,0
2024-10-27,J3,2024,福島ユナイテッドＦＣ,ＳＣ相模原,2,3
2024-11-02,J3,2024,ギラヴァンツ北九州,アスルクラロ沼津,1,1
2024-11-02,J3,2024,大宮アルディージャ,ガイナーレ鳥取,5,4
2024-11-02,J3,2024,奈良クラブ,福島ユナイテッドＦＣ,1,1
2024-11-02,J3,2024,松本山雅ＦＣ,テゲバジャーロ宮崎,1,0
2024-11-02,J3,2024,横浜スポーツ&カルチャークラブ,ＡＣ長野パルセイロ,1,1
2024-11-02,J3,2024,ＦＣ岐阜,ＦＣ大阪,2,0
2024-11-02,J3,2024,ＳＣ相模原,カターレ富山,2,2
2024-11-03,J3,2024,ツエーゲン金沢,いわてグルージャ盛岡,1,1
2024-11-03,J3,2024,ヴァンラーレ八戸,カマタマーレ讃岐,3,3
2024-11-03,J3,2024,ＦＣ今治,ＦＣ琉球,2,1
2024-11-09,J3,2024,いわてグルージャ盛岡,松本山雅ＦＣ,1,6
2024-11-09,J3,2024,ＡＣ長野パルセイロ,ヴァンラーレ八戸,0,1
2024-11-09,J3,2024,ＦＣ大阪,横浜スポーツ&カルチャークラブ,5,0
2024-11-10,J3,2024,アスルクラロ沼津,テゲバジャーロ宮崎,1,2
2024-11-10,J3,2024,カターレ富山,ＦＣ岐阜,2,2
2024-11-10,J3,2024,カマタマーレ讃岐,ギラヴァンツ北九州,1,2
2024-11-10,J3,2024,ガイナーレ鳥取,ＦＣ今治,0,5
2024-11-10,J3,2024,ツエーゲン金沢,福島ユナイテッドＦＣ,1,2
2024-11-10,J3,2024,ＦＣ琉球,大宮アルディージャ,1,1
2024-11-10,J3,2024,ＳＣ相模原,奈良クラブ,1,2
2024-11-15,J3,2024,ＦＣ大阪,ＳＣ相模原,1,0
2024-11-16,J3,2024,カマタマーレ讃岐,ＦＣ今治,0,1
2024-11-16,J3,2024,ギラヴァンツ北九州,ＡＣ長野パルセイロ,1,1
2024-11-16,J3,2024,松本山雅ＦＣ,ＦＣ琉球,2,1
2024-11-16,J3,2024,ＦＣ岐阜,大宮アルディージャ,2,2
2024-11-17,J3,2024,カターレ富山,ヴァンラーレ八戸,3,1
2024-11-17,J3,2024,ガイナーレ鳥取,ツエーゲン金沢,1,0
2024-11-17,J3,2024,テゲバジャーロ宮崎,横浜スポーツ&カルチャークラブ,3,2
2024-11-17,J3,2024,奈良クラブ,いわてグルージャ盛岡,1,0
2024-11-17,J3,2024,福島ユナイテッドＦＣ,アスルクラロ沼津,2,1
2024-11-24,J3,2024,いわてグルージャ盛岡,福島ユナイテッドＦＣ,1,4
2024-11-24,J3,2024,アスルクラロ沼津,松本山雅ＦＣ,0,1
2024-11-24,J3,2024,ツエーゲン金沢,奈良クラブ,1,0
2024-11-24,J3,2024,ヴァンラーレ八戸,ＦＣ大阪,1,1
2024-11-24,J3,2024,大宮アルディージャ,カターレ富山,1,2
2024-11-24,J3,2024,横浜スポーツ&カルチャークラブ,ギラヴァンツ北九州,2,3
2024-11-24,J3,2024,ＡＣ長野パルセイロ,カマタマーレ讃岐,0,2
2024-11-24,J3,2024,ＦＣ今治,テゲバジャーロ宮崎,1,0
2024-11-24,J3,2024,ＦＣ琉球,ＦＣ岐阜,0,2
2024-11-24,J3,2024,ＳＣ相模原,ガイナーレ鳥取,1,0
2025-02-15,J3,2025,ザスパ群馬,ＦＣ琉球,0,0
2025-02-15,J3,2025,栃木シティ,ＳＣ相模原,2,1
2025-02-16,J3,2025,アスルクラロ沼津,ガイナーレ鳥取,3,0
2025-02-16,J3,2025,テゲバジャーロ宮崎,ＡＣ長野パルセイロ,0,1
2025-02-16,J3,2025,奈良クラブ,福島ユナイテッドＦＣ,2,2
2025-02-16,J3,2025,栃木ＳＣ,高知ユナイテッドSC,1,0
2025-02-16,J3,2025,鹿児島ユナイテッドＦＣ,カマタマーレ讃岐,1,1
2025-02-16,J3,2025,ＦＣ大阪,ＦＣ岐阜,1,1
2025-02-22,J3,2025,ギラヴァンツ北九州,ＡＣ長野パルセイロ,2,0
2025-02-22,J3,2025,ザスパ群馬,栃木シティ,2,0
2025-02-22,J3,2025,ＦＣ琉球,ＦＣ大阪,0,1
2025-02-22,J3,2025,ＳＣ相模原,栃木ＳＣ,1,0
2025-02-23,J3,2025,アスルクラロ沼津,松本山雅ＦＣ,1,1
2025-02-23,J3,2025,カマタマーレ讃岐,奈良クラブ,2,0
2025-02-23,J3,2025,テゲバジャーロ宮崎,福島ユナイテッドＦＣ,3,1
2025-02-23,J3,2025,高知ユナイテッドSC,ガイナーレ鳥取,0,0
2025-02-23,J3,2025,鹿児島ユナイテッドＦＣ,ツエーゲン金沢,1,2
2025-02-23,J3,2025,ＦＣ岐阜,ヴァンラーレ八戸,0,1
2025-03-01,J3,2025,奈良クラブ,松本山雅ＦＣ,2,1
2025-03-01,J3,2025,栃木シティ,アスルクラロ沼津,0,0
2025-03-01,J3,2025,ＡＣ長野パルセイロ,ザスパ群馬,3,2
2025-03-01,J3,2025,ＦＣ岐阜,ギラヴァンツ北九州,2,1
2025-03-01,J3,2025,ＦＣ琉球,福島ユナイテッドＦＣ,0,1
2025-03-01,J3,2025,ＳＣ相模原,鹿児島ユナイテッドＦＣ,0,2
2025-03-02,J3,2025,カマタマーレ讃岐,ツエーゲン金沢,1,1
2025-03-02,J3,2025,ガイナーレ鳥取,ヴァンラーレ八戸,1,1
2025-03-02,J3,2025,栃木ＳＣ,テゲバジャーロ宮崎,1,2
2025-03-02,J3,2025,高知ユナイテッドSC,ＦＣ大阪,1,2
2025-03-08,J3,2025,ギラヴァンツ北九州,カマタマーレ讃岐,2,0
2025-03-08,J3,2025,奈良クラブ,ＦＣ琉球,2,1
2025-03-08,J3,2025,福島ユナイテッドＦＣ,ＦＣ岐阜,4,3
2025-03-08,J3,2025,鹿児島ユナイテッドＦＣ,ザスパ群馬,5,2
2025-03-08,J3,2025,ＡＣ長野パルセイロ,栃木シティ,1,2
2025-03-08,J3,2025,ＦＣ大阪,ガイナーレ鳥取,1,0
2025-03-09,J3,2025,アスルクラロ沼津,栃木ＳＣ,0,0
2025-03-09,J3,2025,ツエーゲン金沢,高知ユナイテッドSC,1,2
2025-03-09,J3,2025,テゲバジャーロ宮崎,松本山雅ＦＣ,0,0
2025-03-09,J3,2025,ヴァンラーレ八戸,ＳＣ相模原,1,2
2025-03-15,J3,2025,カマタマーレ讃岐,ＦＣ琉球,1,0
2025-03-15,J3,2025,ギラヴァンツ北九州,ヴァンラーレ八戸,1,0
2025-03-15,J3,2025,高知ユナイテッドSC,鹿児島ユナイテッドＦＣ,2,2
2025-03-15,J3,2025,ＳＣ相模原,奈良クラブ,1,1
2025-03-16,J3,2025,ザスパ群馬,ガイナーレ鳥取,2,0
2025-03-16,J3,2025,栃木シティ,テゲバジャーロ宮崎,3,2
2025-03-16,J3,2025,栃木ＳＣ,ＦＣ大阪,1,0
2025-03-16,J3,2025,ＦＣ岐阜,ツエーゲン金沢,1,2
2025-03-23,J3,2025,アスルクラロ沼津,テゲバジャーロ宮崎,0,1
2025-03-23,J3,2025,カマタマーレ讃岐,栃木シティ,0,1
2025-03-23,J3,2025,ガイナーレ鳥取,ＦＣ岐阜,3,0
2025-03-23,J3,2025,ヴァンラーレ八戸,高知ユナイテッドSC,3,2
2025-03-23,J3,2025,奈良クラブ,ザスパ群馬,3,1
2025-03-23,J3,2025,松本山雅ＦＣ,ＳＣ相模原,2,0
2025-03-23,J3,2025,鹿児島ユナイテッドＦＣ,ギラヴァンツ北九州,1,0
2025-03-23,J3,2025,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,2,0
2025-03-23,J3,2025,ＦＣ大阪,ツエーゲン金沢,1,0
2025-03-23,J3,2025,ＦＣ琉球,栃木ＳＣ,2,1
2025-03-29,J3,2025,ＦＣ岐阜,松本山雅ＦＣ,1,1
2025-03-30,J3,2025,ザスパ群馬,ギラヴァンツ北九州,0,2
2025-03-30,J3,2025,ツエーゲン金沢,ＡＣ長野パルセイロ,3,1
2025-03-30,J3,2025,テゲバジャーロ宮崎,鹿児島ユナイテッドＦＣ,1,1
2025-03-30,J3,2025,ヴァンラーレ八戸,奈良クラブ,1,1
2025-03-30,J3,2025,栃木ＳＣ,栃木シティ,1,1
2025-03-30,J3,2025,福島ユナイテッドＦＣ,ガイナーレ鳥取,3,0
2025-03-30,J3,2025,高知ユナイテッドSC,ＦＣ琉球,1,1
2025-03-30,J3,2025,ＦＣ大阪,アスルクラロ沼津,3,1
2025-03-30,J3,2025,ＳＣ相模原,カマタマーレ讃岐,1,1
2025-04-05,J3,2025,ギラヴァンツ北九州,ＦＣ大阪,1,0
2025-04-05,J3,2025,ザスパ群馬,テゲバジャーロ宮崎,0,0
2025-04-05,J3,2025,奈良クラブ,ＦＣ岐阜,1,1
2025-04-05,J3,2025,松本山雅ＦＣ,高知ユナイテッドSC,0,5
2025-04-05,J3,2025,ＦＣ琉球,ＳＣ相模原,2,0
2025-04-06,J3,2025,アスルクラロ沼津,カマタマーレ讃岐,1,1
2025-04-06,J3,2025,ガイナーレ鳥取,ツエーゲン金沢,1,1
2025-04-06,J3,2025,栃木シティ,福島ユナイテッドＦＣ,2,2
2025-04-06,J3,2025,栃木ＳＣ,ヴァンラーレ八戸,0,1
2025-04-06,J3,2025,ＡＣ長野パルセイロ,鹿児島ユナイテッドＦＣ,1,3
2025-04-12,J3,2025,テゲバジャーロ宮崎,ガイナーレ鳥取,2,1
2025-04-12,J3,2025,福島ユナイテッドＦＣ,ギラヴァンツ北九州,1,0
2025-04-12,J3,2025,ＦＣ大阪,ヴァンラーレ八戸,1,0
2025-04-13,J3,2025,カマタマーレ讃岐,松本山雅ＦＣ,0,2
2025-04-13,J3,2025,ツエーゲン金沢,奈良クラブ,2,1
2025-04-13,J3,2025,高知ユナイテッドSC,栃木シティ,0,5
2025-04-13,J3,2025,鹿児島ユナイテッドＦＣ,アスルクラロ沼津,1,1
2025-04-13,J3,2025,ＡＣ長野パルセイロ,ＦＣ琉球,1,1
2025-04-13,J3,2025,ＦＣ岐阜,栃木ＳＣ,0,1
2025-04-13,J3,2025,ＳＣ相模原,ザスパ群馬,1,1
2025-04-18,J3,2025,ＦＣ大阪,ザスパ群馬,4,3
2025-04-19,J3,2025,奈良クラブ,アスルクラロ沼津,1,0
2025-04-20,J3,2025,ガイナーレ鳥取,鹿児島ユナイテッドＦＣ,0,0
2025-04-20,J3,2025,ギラヴァンツ北九州,ＳＣ相模原,1,1
2025-04-20,J3,2025,ヴァンラーレ八戸,ＡＣ長野パルセイロ,1,0
2025-04-20,J3,2025,松本山雅ＦＣ,栃木シティ,0,1
2025-04-20,J3,2025,栃木ＳＣ,ツエーゲン金沢,0,1
2025-04-20,J3,2025,福島ユナイテッドＦＣ,高知ユナイテッドSC,3,4
2025-04-20,J3,2025,ＦＣ岐阜,カマタマーレ讃岐,1,0
2025-04-20,J3,2025,ＦＣ琉球,テゲバジャーロ宮崎,1,1
2025-04-23,J3,2025,福島ユナイテッドＦＣ,アスルクラロ沼津,1,1
2025-04-26,J3,2025,ギラヴァンツ北九州,松本山雅ＦＣ,1,2
2025-04-27,J3,2025,ヴァンラーレ八戸,ツエーゲン金沢,2,0
2025-05-03,J3,2025,アスルクラロ沼津,ヴァンラーレ八戸,0,1
2025-05-03,J3,2025,カマタマーレ讃岐,福島ユナイテッドＦＣ,1,2
2025-05-03,J3,2025,ガイナーレ鳥取,ＦＣ琉球,2,0
2025-05-03,J3,2025,ギラヴァンツ北九州,栃木ＳＣ,0,0
2025-05-03,J3,2025,ザスパ群馬,ＦＣ岐阜,1,1
2025-05-03,J3,2025,テゲバジャーロ宮崎,高知ユナイテッドSC,3,2
2025-05-03,J3,2025,松本山雅ＦＣ,ツエーゲン金沢,2,1
2025-05-03,J3,2025,栃木シティ,ＦＣ大阪,2,1
2025-05-03,J3,2025,鹿児島ユナイテッドＦＣ,奈良クラブ,1,2
2025-05-03,J3,2025,ＡＣ長野パルセイロ,ＳＣ相模原,1,1
2025-05-06,J3,2025,ツエーゲン金沢,ギラヴァンツ北九州,0,1
2025-05-06,J3,2025,ヴァンラーレ八戸,栃木シティ,0,0
2025-05-06,J3,2025,奈良クラブ,テゲバジャーロ宮崎,0,1
2025-05-06,J3,2025,栃木ＳＣ,ＡＣ長野パルセイロ,1,0
2025-05-06,J3,2025,福島ユナイテッドＦＣ,ザスパ群馬,2,4
2025-05-06,J3,2025,高知ユナイテッドSC,カマタマーレ讃岐,0,2
2025-05-06,J3,2025,ＦＣ岐阜,アスルクラロ沼津,3,2
2025-05-06,J3,2025,ＦＣ琉球,鹿児島ユナイテッドＦＣ,1,2
2025-05-06,J3,2025,ＳＣ相模原,ガイナーレ鳥取,1,0
2025-05-07,J3,2025,ＦＣ大阪,松本山雅ＦＣ,1,0
2025-05-14,J3,2025,松本山雅ＦＣ,ＡＣ長野パルセイロ,2,2
2025-05-17,J3,2025,ザスパ群馬,高知ユナイテッドSC,2,2
2025-05-17,J3,2025,テゲバジャーロ宮崎,ツエーゲン金沢,1,1
2025-05-17,J3,2025,奈良クラブ,栃木ＳＣ,0,0
2025-05-17,J3,2025,栃木シティ,ＦＣ岐阜,1,0
2025-05-17,J3,2025,鹿児島ユナイテッドＦＣ,福島ユナイテッドＦＣ,5,0
2025-05-17,J3,2025,ＦＣ琉球,ギラヴァンツ北九州,0,1
2025-05-18,J3,2025,アスルクラロ沼津,ＡＣ長野パルセイロ,0,0
2025-05-18,J3,2025,カマタマーレ讃岐,ヴァンラーレ八戸,2,1
2025-05-18,J3,2025,松本山雅ＦＣ,ガイナーレ鳥取,1,0
2025-05-18,J3,2025,ＳＣ相模原,ＦＣ大阪,1,2
2025-05-31,J3,2025,ガイナーレ鳥取,栃木シティ,1,0
2025-05-31,J3,2025,ギラヴァンツ北九州,テゲバジャーロ宮崎,1,1
2025-05-31,J3,2025,ザスパ群馬,アスルクラロ沼津,0,0
2025-05-31,J3,2025,栃木ＳＣ,カマタマーレ讃岐,1,0
2025-05-31,J3,2025,ＡＣ長野パルセイロ,奈良クラブ,1,0
2025-05-31,J3,2025,ＦＣ大阪,鹿児島ユナイテッドＦＣ,3,0
2025-06-01,J3,2025,ツエーゲン金沢,ＦＣ琉球,1,2
2025-06-01,J3,2025,ヴァンラーレ八戸,松本山雅ＦＣ,2,0
2025-06-01,J3,2025,福島ユナイテッドＦＣ,ＳＣ相模原,3,3
2025-06-01,J3,2025,ＦＣ岐阜,高知ユナイテッドSC,1,1
2025-06-07,J3,2025,カマタマーレ讃岐,ＦＣ大阪,0,3
2025-06-07,J3,2025,テゲバジャーロ宮崎,ＳＣ相模原,4,2
2025-06-07,J3,2025,松本山雅ＦＣ,福島ユナイテッドＦＣ,1,2
2025-06-07,J3,2025,栃木ＳＣ,ザスパ群馬,0,1
2025-06-07,J3,2025,鹿児島ユナイテッドＦＣ,ＦＣ岐阜,3,2
2025-06-08,J3,2025,アスルクラロ沼津,ツエーゲン金沢,3,1
2025-06-08,J3,2025,ガイナーレ鳥取,ＡＣ長野パルセイロ,2,0
2025-06-08,J3,2025,ヴァンラーレ八戸,ＦＣ琉球,1,0
2025-06-08,J3,2025,栃木シティ,ギラヴァンツ北九州,1,0
2025-06-08,J3,2025,高知ユナイテッドSC,奈良クラブ,3,2
2025-06-14,J3,2025,ギラヴァンツ北九州,アスルクラロ沼津,1,0
2025-06-14,J3,2025,ツエーゲン金沢,栃木シティ,1,2
2025-06-14,J3,2025,テゲバジャーロ宮崎,ＦＣ大阪,0,0
2025-06-14,J3,2025,奈良クラブ,ガイナーレ鳥取,1,0
2025-06-14,J3,2025,鹿児島ユナイテッドＦＣ,ヴァンラーレ八戸,1,1
2025-06-14,J3,2025,ＡＣ長野パルセイロ,ＦＣ岐阜,1,2
2025-06-14,J3,2025,ＦＣ琉球,松本山雅ＦＣ,0,3
2025-06-14,J3,2025,ＳＣ相模原,高知ユナイテッドSC,0,0
2025-06-15,J3,2025,ザスパ群馬,カマタマーレ讃岐,3,3
2025-06-15,J3,2025,福島ユナイテッドＦＣ,栃木ＳＣ,2,2
2025-06-21,J3,2025,アスルクラロ沼津,ＦＣ琉球,0,2
2025-06-21,J3,2025,カマタマーレ讃岐,ＡＣ長野パルセイロ,0,1
2025-06-21,J3,2025,ガイナーレ鳥取,栃木ＳＣ,2,1
2025-06-21,J3,2025,ツエーゲン金沢,ＳＣ相模原,0,0
2025-06-21,J3,2025,奈良クラブ,栃木シティ,2,1
2025-06-21,J3,2025,松本山雅ＦＣ,鹿児島ユナイテッドＦＣ,1,1
2025-06-21,J3,2025,高知ユナイテッドSC,ギラヴァンツ北九州,3,2
2025-06-21,J3,2025,ＦＣ岐阜,テゲバジャーロ宮崎,2,3
2025-06-22,J3,2025,ヴァンラーレ八戸,ザスパ群馬,2,0
2025-06-22,J3,2025,ＦＣ大阪,福島ユナイテッドＦＣ,7,1
2025-06-27,J3,2025,福島ユナイテッドＦＣ,ヴァンラーレ八戸,0,1
2025-06-28,J3,2025,ギラヴァンツ北九州,ガイナーレ鳥取,1,2
2025-06-28,J3,2025,ザスパ群馬,ツエーゲン金沢,0,1
2025-06-28,J3,2025,テゲバジャーロ宮崎,カマタマーレ讃岐,1,0
2025-06-28,J3,2025,栃木シティ,鹿児島ユナイテッドＦＣ,2,1
2025-06-28,J3,2025,栃木ＳＣ,松本山雅ＦＣ,3,1
2025-06-28,J3,2025,ＦＣ琉球,ＦＣ岐阜,1,0
2025-06-28,J3,2025,ＳＣ相模原,アスルクラロ沼津,3,1
2025-06-29,J3,2025,高知ユナイテッドSC,ＡＣ長野パルセイロ,1,0
2025-06-30,J3,2025,ＦＣ大阪,奈良クラブ,1,1
2025-07-05,J3,2025,アスルクラロ沼津,高知ユナイテッドSC,4,0
2025-07-05,J3,2025,ガイナーレ鳥取,カマタマーレ讃岐,1,0
2025-07-05,J3,2025,ツエーゲン金沢,福島ユナイテッドＦＣ,2,1
2025-07-05,J3,2025,ヴァンラーレ八戸,テゲバジャーロ宮崎,2,1
2025-07-05,J3,2025,奈良クラブ,ギラヴァンツ北九州,4,0
2025-07-05,J3,2025,松本山雅ＦＣ,ザスパ群馬,1,3
2025-07-05,J3,2025,栃木シティ,ＦＣ琉球,3,2
2025-07-05,J3,2025,鹿児島ユナイテッドＦＣ,栃木ＳＣ,1,0
2025-07-06,J3,2025,ＡＣ長野パルセイロ,ＦＣ大阪,0,0
2025-07-06,J3,2025,ＦＣ岐阜,ＳＣ相模原,1,1
2025-07-12,J3,2025,アスルクラロ沼津,鹿児島ユナイテッドＦＣ,0,0
2025-07-12,J3,2025,カマタマーレ讃岐,栃木ＳＣ,4,1
2025-07-12,J3,2025,ギラヴァンツ北九州,栃木シティ,1,3
2025-07-12,J3,2025,ザスパ群馬,ＡＣ長野パルセイロ,0,0
2025-07-12,J3,2025,ヴァンラーレ八戸,ＦＣ岐阜,5,1
2025-07-12,J3,2025,松本山雅ＦＣ,奈良クラブ,3,0
2025-07-12,J3,2025,高知ユナイテッドSC,ツエーゲン金沢,1,1
2025-07-12,J3,2025,ＦＣ大阪,テゲバジャーロ宮崎,0,0
2025-07-12,J3,2025,ＦＣ琉球,ガイナーレ鳥取,1,0
2025-07-12,J3,2025,ＳＣ相模原,福島ユナイテッドＦＣ,0,1
2025-07-19,J3,2025,カマタマーレ讃岐,高知ユナイテッドSC,1,2
2025-07-19,J3,2025,ガイナーレ鳥取,アスルクラロ沼津,4,3
2025-07-19,J3,2025,ツエーゲン金沢,ヴァンラーレ八戸,0,1
2025-07-19,J3,2025,栃木シティ,ザスパ群馬,1,1
2025-07-19,J3,2025,ＡＣ長野パルセイロ,松本山雅ＦＣ,1,0
2025-07-20,J3,2025,栃木ＳＣ,ＳＣ相模原,1,2
2025-07-20,J3,2025,福島ユナイテッドＦＣ,ＦＣ琉球,3,3
2025-07-21,J3,2025,テゲバジャーロ宮崎,ギラヴァンツ北九州,1,3
2025-07-21,J3,2025,鹿児島ユナイテッドＦＣ,ＦＣ大阪,2,1
2025-07-21,J3,2025,ＦＣ岐阜,奈良クラブ,1,1
2025-07-26,J3,2025,アスルクラロ沼津,ギラヴァンツ北九州,1,3
2025-07-26,J3,2025,ザスパ群馬,鹿児島ユナイテッドＦＣ,2,3
2025-07-26,J3,2025,ヴァンラーレ八戸,ガイナーレ鳥取,3,2
2025-07-26,J3,2025,奈良クラブ,ツエーゲン金沢,2,1
2025-07-26,J3,2025,松本山雅ＦＣ,ＦＣ岐阜,1,0
2025-07-26,J3,2025,栃木シティ,栃木ＳＣ,0,1
2025-07-26,J3,2025,高知ユナイテッドSC,福島ユナイテッドＦＣ,1,0
2025-07-26,J3,2025,ＦＣ大阪,カマタマーレ讃岐,2,1
2025-07-26,J3,2025,ＦＣ琉球,ＡＣ長野パルセイロ,2,0
2025-07-26,J3,2025,ＳＣ相模原,テゲバジャーロ宮崎,1,0
2025-08-16,J3,2025,カマタマーレ讃岐,ＦＣ岐阜,1,1
2025-08-16,J3,2025,ガイナーレ鳥取,高知ユナイテッドSC,1,0
2025-08-16,J3,2025,ギラヴァンツ北九州,奈良クラブ,0,1
2025-08-16,J3,2025,ザスパ群馬,ＦＣ大阪,2,0
2025-08-16,J3,2025,ツエーゲン金沢,テゲバジャーロ宮崎,2,3
2025-08-16,J3,2025,松本山雅ＦＣ,ＦＣ琉球,1,1
2025-08-16,J3,2025,栃木ＳＣ,アスルクラロ沼津,3,2
2025-08-16,J3,2025,福島ユナイテッドＦＣ,栃木シティ,2,2
2025-08-16,J3,2025,鹿児島ユナイテッドＦＣ,ＳＣ相模原,3,0
2025-08-16,J3,2025,ＡＣ長野パルセイロ,ヴァンラーレ八戸,0,1
2025-08-23,J3,2025,ガイナーレ鳥取,松本山雅ＦＣ,0,0
2025-08-23,J3,2025,ザスパ群馬,栃木ＳＣ,0,1
2025-08-23,J3,2025,テゲバジャーロ宮崎,アスルクラロ沼津,2,1
2025-08-23,J3,2025,ヴァンラーレ八戸,ＦＣ大阪,1,1
2025-08-23,J3,2025,奈良クラブ,高知ユナイテッドSC,3,0
2025-08-23,J3,2025,栃木シティ,ツエーゲン金沢,1,2
2025-08-23,J3,2025,ＦＣ琉球,カマタマーレ讃岐,1,1
2025-08-23,J3,2025,ＳＣ相模原,ギラヴァンツ北九州,1,0
2025-08-24,J3,2025,鹿児島ユナイテッドＦＣ,ＡＣ長野パルセイロ,6,0
2025-08-24,J3,2025,ＦＣ岐阜,福島ユナイテッドＦＣ,0,2
2025-08-30,J3,2025,アスルクラロ沼津,栃木シティ,4,5
2025-08-30,J3,2025,ツエーゲン金沢,ガイナーレ鳥取,2,0
2025-08-30,J3,2025,松本山雅ＦＣ,ヴァンラーレ八戸,0,0
2025-08-30,J3,2025,栃木ＳＣ,奈良クラブ,1,1
2025-08-30,J3,2025,福島ユナイテッドＦＣ,鹿児島ユナイテッドＦＣ,2,2
2025-08-30,J3,2025,高知ユナイテッドSC,テゲバジャーロ宮崎,1,2
2025-08-30,J3,2025,ＡＣ長野パルセイロ,ギラヴァンツ北九州,1,1
2025-08-30,J3,2025,ＦＣ大阪,ＳＣ相模原,0,2
2025-08-30,J3,2025,ＦＣ岐阜,ＦＣ琉球,1,0
2025-08-31,J3,2025,カマタマーレ讃岐,ザスパ群馬,3,2
2025-09-06,J3,2025,ガイナーレ鳥取,福島ユナイテッドＦＣ,1,2
2025-09-06,J3,2025,ギラヴァンツ北九州,ＦＣ岐阜,0,1
2025-09-06,J3,2025,テゲバジャーロ宮崎,栃木ＳＣ,2,3
2025-09-06,J3,2025,ヴァンラーレ八戸,アスルクラロ沼津,1,0
